engine_id,cycle,true_rul,predicted_rul_xgb
30,45,98,127.22301
30,46,97,146.0173
30,47,96,126.821884
30,48,95,122.40717
30,49,94,137.36063
30,50,93,131.19145
30,51,92,125.35587
30,52,91,138.62114
30,53,90,127.60063
30,54,89,173.751
30,55,88,144.26445
30,56,87,119.6754
30,57,86,125.70671
30,58,85,132.50653
30,59,84,161.4024
30,60,83,112.38083
30,61,82,89.887344
30,62,81,136.84285
30,63,80,137.06721
30,64,79,131.47237
30,65,78,143.22925
30,66,77,135.43195
30,67,76,108.05419
30,68,75,150.80237
30,69,74,139.53084
30,70,73,145.3037
30,71,72,144.55965
30,72,71,147.97983
30,73,70,130.35916
30,74,69,128.69876
30,75,68,117.12331
30,76,67,131.07939
30,77,66,144.97475
30,78,65,137.05171
30,79,64,149.31279
30,80,63,115.09843
30,81,62,73.84036
30,82,61,119.29124
30,83,60,103.931694
30,84,59,90.411705
30,85,58,131.60611
30,86,57,142.30554
30,87,56,128.70874
30,88,55,144.9822
30,89,54,151.9257
30,90,53,142.46402
30,91,52,147.18681
30,92,51,120.21583
30,93,50,118.90985
30,94,49,127.47605
30,95,48,142.07039
30,96,47,129.30795
30,97,46,128.85773
30,98,45,145.26917
30,99,44,85.56397
30,100,43,139.21892
30,101,42,140.79497
30,102,41,139.19295
30,103,40,118.489235
30,104,39,154.31335
30,105,38,135.55258
30,106,37,129.35345
30,107,36,112.16339
30,108,35,109.6068
30,109,34,118.97246
30,110,33,113.96389
30,111,32,118.62858
30,112,31,70.67004
30,113,30,129.10724
30,114,29,100.01323
30,115,28,120.35107
30,116,27,104.93667
30,117,26,85.152214
30,118,25,128.48885
30,119,24,79.79855
30,120,23,102.03079
30,121,22,95.71
30,122,21,147.02547
30,123,20,93.12152
30,124,19,105.87951
30,125,18,112.80848
30,126,17,110.68646
30,127,16,84.03966
30,128,15,80.592896
30,129,14,126.44238
30,130,13,128.05017
30,131,12,66.67495
30,132,11,120.806496
30,133,10,144.5605
30,134,9,101.78245
30,135,8,90.18106
30,136,7,149.9226
30,137,6,118.636505
30,138,5,74.59663
30,139,4,109.42985
30,140,3,97.83657
30,141,2,116.34936
30,142,1,86.87496
30,143,0,108.88796
31,1,195,181.81134
31,2,194,163.52103
31,3,193,144.99712
31,4,192,156.69893
31,5,191,169.24826
31,6,190,186.60861
31,7,189,159.87688
31,8,188,155.12404
31,9,187,152.36957
31,10,186,156.54689
31,11,185,125.01845
31,12,184,149.7454
31,13,183,125.0752
31,14,182,171.43758
31,15,181,219.32852
31,16,180,152.02957
31,17,179,147.82133
31,18,178,205.3727
31,19,177,164.05334
31,20,176,169.05807
31,21,175,148.2247
31,22,174,146.31807
31,23,173,147.53604
31,24,172,160.80711
31,25,171,142.25452
31,26,170,193.0751
31,27,169,139.33948
31,28,168,144.39
31,29,167,143.61119
31,30,166,147.31857
31,31,165,152.46985
31,32,164,140.46394
31,33,163,105.53974
31,34,162,130.27109
31,35,161,159.09004
31,36,160,181.19543
31,37,159,149.90625
31,38,158,158.3281
31,39,157,164.3437
31,40,156,131.25047
31,41,155,161.08147
31,42,154,158.32794
31,43,153,140.54355
31,44,152,153.72401
31,45,151,136.16641
31,46,150,162.01505
31,47,149,151.8061
31,48,148,173.89925
31,49,147,137.7259
31,50,146,161.17894
31,51,145,167.20032
31,52,144,155.69142
31,53,143,125.32465
31,54,142,142.21239
31,55,141,137.07231
31,56,140,149.73459
31,57,139,95.23895
31,58,138,141.10269
31,59,137,138.39977
31,60,136,165.99863
31,61,135,123.83314
31,62,134,144.70444
31,63,133,138.05399
31,64,132,153.90167
31,65,131,104.275986
31,66,130,161.67595
31,67,129,133.98183
31,68,128,131.08183
31,69,127,117.83615
31,70,126,132.9088
31,71,125,195.41872
31,72,124,117.80124
31,73,123,168.1234
31,74,122,132.68465
31,75,121,167.05371
31,76,120,140.86543
31,77,119,138.33342
31,78,118,139.27814
31,79,117,154.82642
31,80,116,166.84444
31,81,115,157.63022
31,82,114,149.72412
31,83,113,149.81038
31,84,112,167.96251
31,85,111,123.54325
31,86,110,119.4544
31,87,109,153.33679
31,88,108,152.18605
31,89,107,126.18322
31,90,106,118.0191
31,91,105,128.63936
31,92,104,107.93751
31,93,103,168.1835
31,94,102,115.63176
31,95,101,122.55055
31,96,100,158.64691
31,97,99,120.46603
31,98,98,136.47815
31,99,97,111.10686
31,100,96,183.47157
31,101,95,106.13743
31,102,94,89.31661
31,103,93,91.17531
31,104,92,94.45146
31,105,91,133.58052
31,106,90,146.1439
31,107,89,107.7107
31,108,88,134.30922
31,109,87,113.42404
31,110,86,146.40115
31,111,85,158.20549
31,112,84,137.80482
31,113,83,155.20866
31,114,82,134.41809
31,115,81,196.52812
31,116,80,123.93383
31,117,79,58.841484
31,118,78,128.73146
31,119,77,119.82783
31,120,76,144.79463
31,121,75,95.37272
31,122,74,94.526886
31,123,73,170.36357
31,124,72,140.36108
31,125,71,121.387726
31,126,70,127.27522
31,127,69,143.4756
31,128,68,114.17524
31,129,67,109.52121
31,130,66,113.09869
31,131,65,130.44084
31,132,64,93.27348
31,133,63,138.75569
31,134,62,81.28004
31,135,61,84.89709
31,136,60,126.854774
31,137,59,54.305275
31,138,58,161.40259
31,139,57,110.318405
31,140,56,140.90329
31,141,55,126.81868
31,142,54,106.03294
31,143,53,93.412544
31,144,52,105.415535
31,145,51,62.522682
31,146,50,129.04346
31,147,49,116.546906
31,148,48,35.243248
31,149,47,68.46461
31,150,46,79.61241
31,151,45,107.50644
31,152,44,85.36344
31,153,43,93.806915
31,154,42,46.052505
31,155,41,71.31427
31,156,40,117.3248
31,157,39,80.94009
31,158,38,124.72997
31,159,37,67.487335
31,160,36,53.14188
31,161,35,62.954357
31,162,34,53.49581
31,163,33,53.488243
31,164,32,72.53113
31,165,31,67.58996
31,166,30,77.36579
31,167,29,51.290977
31,168,28,17.2599
31,169,27,59.30422
31,170,26,57.743507
31,171,25,35.49521
31,172,24,57.32688
31,173,23,49.32537
31,174,22,48.15666
31,175,21,40.504272
31,176,20,27.584312
31,177,19,32.74511
31,178,18,21.041552
31,179,17,16.946037
31,180,16,20.409815
31,181,15,32.237614
31,182,14,20.520214
31,183,13,24.712692
31,184,12,22.141708
31,185,11,16.561415
31,186,10,13.2508135
31,187,9,18.003588
31,188,8,18.716705
31,189,7,25.357708
31,190,6,11.257273
31,191,5,21.84155
31,192,4,6.9234457
31,193,3,7.6369195
31,194,2,10.806594
31,195,1,13.94372
31,196,0,22.339338
32,1,144,176.36943
32,2,143,198.78021
32,3,142,198.0828
32,4,141,175.5276
32,5,140,181.93161
32,6,139,167.635
32,7,138,214.63698
32,8,137,199.11667
32,9,136,162.92087
32,10,135,181.27666
32,11,134,197.27853
32,12,133,181.9344
32,13,132,190.19284
32,14,131,206.09673
32,15,130,206.78223
32,16,129,156.05417
32,17,128,190.35876
32,18,127,220.88728
32,19,126,195.59743
32,20,125,166.55624
32,21,124,209.1127
32,22,123,175.43135
32,23,122,174.47643
32,24,121,192.99579
32,25,120,176.68744
32,26,119,164.8267
32,27,118,188.9866
32,28,117,190.72945
32,29,116,174.0282
32,30,115,225.31073
32,31,114,190.2754
32,32,113,169.34789
32,33,112,212.2516
32,34,111,186.25151
32,35,110,197.22977
32,36,109,187.25832
32,37,108,185.99731
32,38,107,206.4032
32,39,106,196.55054
32,40,105,174.01117
32,41,104,184.95282
32,42,103,184.2127
32,43,102,212.39375
32,44,101,192.97696
32,45,100,159.28737
32,46,99,205.57146
32,47,98,157.20673
32,48,97,199.06453
32,49,96,232.79984
32,50,95,201.65636
32,51,94,151.27824
32,52,93,199.42836
32,53,92,170.90804
32,54,91,190.02893
32,55,90,170.38841
32,56,89,162.67284
32,57,88,184.12282
32,58,87,167.04482
32,59,86,195.5561
32,60,85,196.19283
32,61,84,149.46298
32,62,83,180.20027
32,63,82,147.92763
32,64,81,195.78053
32,65,80,188.41968
32,66,79,146.09283
32,67,78,175.29298
32,68,77,161.48502
32,69,76,186.93396
32,70,75,161.91136
32,71,74,187.25177
32,72,73,139.52289
32,73,72,176.50664
32,74,71,217.1025
32,75,70,202.42097
32,76,69,176.73917
32,77,68,210.17685
32,78,67,197.09947
32,79,66,154.76363
32,80,65,147.74379
32,81,64,150.69711
32,82,63,166.36624
32,83,62,156.94289
32,84,61,171.13097
32,85,60,184.484
32,86,59,180.37766
32,87,58,167.00856
32,88,57,171.56453
32,89,56,158.38628
32,90,55,157.9405
32,91,54,178.64973
32,92,53,129.39119
32,93,52,186.26274
32,94,51,124.98819
32,95,50,113.08898
32,96,49,172.56682
32,97,48,137.59767
32,98,47,155.67389
32,99,46,171.09315
32,100,45,171.45805
32,101,44,177.90204
32,102,43,151.15309
32,103,42,176.75743
32,104,41,137.75475
32,105,40,146.95354
32,106,39,113.3067
32,107,38,126.97536
32,108,37,162.98483
32,109,36,133.74744
32,110,35,148.83282
32,111,34,156.60632
32,112,33,153.01834
32,113,32,120.50508
32,114,31,156.80127
32,115,30,140.29337
32,116,29,167.51158
32,117,28,129.13974
32,118,27,162.20456
32,119,26,112.07532
32,120,25,143.08336
32,121,24,137.20781
32,122,23,123.030266
32,123,22,140.64185
32,124,21,134.76259
32,125,20,187.73157
32,126,19,121.30148
32,127,18,151.83434
32,128,17,132.49738
32,129,16,103.2835
32,130,15,127.14132
32,131,14,118.14935
32,132,13,97.18212
32,133,12,94.76333
32,134,11,99.26853
32,135,10,85.36092
32,136,9,136.44992
32,137,8,72.00812
32,138,7,115.430954
32,139,6,89.20968
32,140,5,135.83134
32,141,4,60.978626
32,142,3,77.30111
32,143,2,110.952194
32,144,1,74.65559
32,145,0,87.790276
33,1,49,103.69734
33,2,48,124.53813
33,3,47,151.90742
33,4,46,111.317215
33,5,45,133.01195
33,6,44,105.17216
33,7,43,134.81131
33,8,42,109.451706
33,9,41,121.86353
33,10,40,127.98123
33,11,39,121.50462
33,12,38,102.02304
33,13,37,148.31776
33,14,36,114.54106
33,15,35,88.25162
33,16,34,134.51778
33,17,33,164.76274
33,18,32,75.204155
33,19,31,127.163795
33,20,30,149.7558
33,21,29,99.08196
33,22,28,125.59739
33,23,27,91.818665
33,24,26,110.32505
33,25,25,126.382935
33,26,24,131.7942
33,27,23,128.23099
33,28,22,108.9771
33,29,21,122.521255
33,30,20,113.75577
33,31,19,105.87667
33,32,18,115.71405
33,33,17,85.32435
33,34,16,142.48405
33,35,15,147.37727
33,36,14,122.49382
33,37,13,94.6157
33,38,12,81.973274
33,39,11,96.64988
33,40,10,115.01519
33,41,9,127.51373
33,42,8,100.2481
33,43,7,110.49263
33,44,6,91.71206
33,45,5,94.86339
33,46,4,127.02317
33,47,3,132.77426
33,48,2,99.90222
33,49,1,118.82464
33,50,0,130.28008
34,1,202,198.76556
34,2,201,158.02548
34,3,200,196.5689
34,4,199,185.10915
34,5,198,196.18483
34,6,197,214.10918
34,7,196,194.85887
34,8,195,182.40147
34,9,194,191.0165
34,10,193,179.81168
34,11,192,153.06056
34,12,191,200.69305
34,13,190,196.51096
34,14,189,215.539
34,15,188,170.90547
34,16,187,210.9983
34,17,186,175.25809
34,18,185,155.23822
34,19,184,132.51378
34,20,183,137.24866
34,21,182,187.658
34,22,181,202.66684
34,23,180,190.08052
34,24,179,176.06541
34,25,178,126.53148
34,26,177,190.59898
34,27,176,195.68867
34,28,175,219.72345
34,29,174,169.70766
34,30,173,172.74666
34,31,172,182.63501
34,32,171,203.7481
34,33,170,158.21602
34,34,169,204.32231
34,35,168,216.25551
34,36,167,205.76573
34,37,166,169.77461
34,38,165,184.181
34,39,164,153.39317
34,40,163,152.54121
34,41,162,179.41501
34,42,161,203.8515
34,43,160,171.14438
34,44,159,234.63104
34,45,158,181.59354
34,46,157,158.2711
34,47,156,175.45143
34,48,155,183.35843
34,49,154,153.96426
34,50,153,175.68094
34,51,152,187.25932
34,52,151,215.52393
34,53,150,152.0114
34,54,149,188.18004
34,55,148,177.04489
34,56,147,197.87807
34,57,146,174.4453
34,58,145,165.68954
34,59,144,160.73663
34,60,143,162.08167
34,61,142,141.28389
34,62,141,133.53853
34,63,140,202.84381
34,64,139,172.62086
34,65,138,166.04422
34,66,137,174.15965
34,67,136,147.36292
34,68,135,200.63086
34,69,134,159.13977
34,70,133,171.3809
34,71,132,138.22739
34,72,131,181.51137
34,73,130,174.95735
34,74,129,190.7138
34,75,128,193.95644
34,76,127,146.1817
34,77,126,181.85577
34,78,125,161.53421
34,79,124,161.52745
34,80,123,172.32904
34,81,122,176.10757
34,82,121,146.39778
34,83,120,153.34042
34,84,119,166.07213
34,85,118,156.48155
34,86,117,165.30992
34,87,116,177.9734
34,88,115,192.21931
34,89,114,174.39578
34,90,113,165.97752
34,91,112,142.86368
34,92,111,159.80971
34,93,110,155.97896
34,94,109,153.21825
34,95,108,172.79942
34,96,107,157.40083
34,97,106,153.8928
34,98,105,107.532936
34,99,104,170.86772
34,100,103,152.00908
34,101,102,156.07278
34,102,101,143.11504
34,103,100,176.32486
34,104,99,127.857216
34,105,98,125.909164
34,106,97,145.06805
34,107,96,138.68079
34,108,95,139.76506
34,109,94,177.85803
34,110,93,125.6407
34,111,92,134.70409
34,112,91,169.63606
34,113,90,121.922485
34,114,89,156.56415
34,115,88,131.92636
34,116,87,130.46895
34,117,86,133.95224
34,118,85,155.53348
34,119,84,141.5445
34,120,83,112.91786
34,121,82,140.90117
34,122,81,142.65279
34,123,80,140.67633
34,124,79,148.51424
34,125,78,174.54294
34,126,77,122.706184
34,127,76,127.33091
34,128,75,151.88144
34,129,74,127.85362
34,130,73,165.7372
34,131,72,141.22833
34,132,71,103.31294
34,133,70,147.14711
34,134,69,106.481186
34,135,68,125.20747
34,136,67,138.1867
34,137,66,119.56618
34,138,65,151.40756
34,139,64,116.181885
34,140,63,143.82935
34,141,62,102.134865
34,142,61,109.72359
34,143,60,114.4758
34,144,59,131.35345
34,145,58,124.7342
34,146,57,132.12997
34,147,56,154.29097
34,148,55,114.00781
34,149,54,113.467064
34,150,53,125.73027
34,151,52,117.55963
34,152,51,108.92884
34,153,50,121.20524
34,154,49,141.33731
34,155,48,93.72254
34,156,47,131.20691
34,157,46,83.81266
34,158,45,106.75907
34,159,44,103.099144
34,160,43,132.54913
34,161,42,85.62259
34,162,41,105.3396
34,163,40,119.5516
34,164,39,141.72316
34,165,38,106.78651
34,166,37,103.28945
34,167,36,111.90515
34,168,35,102.4042
34,169,34,80.80531
34,170,33,65.83664
34,171,32,42.389908
34,172,31,78.677055
34,173,30,163.06311
34,174,29,104.22687
34,175,28,62.628986
34,176,27,57.184574
34,177,26,53.971443
34,178,25,83.75182
34,179,24,85.40896
34,180,23,58.92286
34,181,22,44.688984
34,182,21,56.822865
34,183,20,36.615044
34,184,19,32.693783
34,185,18,34.611584
34,186,17,48.72841
34,187,16,22.068975
34,188,15,18.279966
34,189,14,29.848312
34,190,13,32.642887
34,191,12,25.91812
34,192,11,31.363453
34,193,10,19.96823
34,194,9,27.485086
34,195,8,22.407927
34,196,7,24.017803
34,197,6,15.500381
34,198,5,20.458866
34,199,4,10.980361
34,200,3,11.029937
34,201,2,5.792047
34,202,1,10.573244
34,203,0,5.0719624
35,1,197,137.13898
35,2,196,120.39713
35,3,195,130.02544
35,4,194,142.97975
35,5,193,115.09523
35,6,192,136.94377
35,7,191,131.32465
35,8,190,101.74821
35,9,189,135.70004
35,10,188,86.65532
35,11,187,130.3073
35,12,186,120.76156
35,13,185,135.19681
35,14,184,109.765884
35,15,183,126.97292
35,16,182,135.27612
35,17,181,103.53419
35,18,180,98.53853
35,19,179,121.77339
35,20,178,127.41378
35,21,177,151.22896
35,22,176,95.86053
35,23,175,134.50397
35,24,174,117.72829
35,25,173,130.63232
35,26,172,128.79668
35,27,171,109.77825
35,28,170,160.06113
35,29,169,119.504616
35,30,168,72.61976
35,31,167,126.1512
35,32,166,115.25141
35,33,165,124.901886
35,34,164,73.29796
35,35,163,143.08356
35,36,162,114.22299
35,37,161,142.39197
35,38,160,92.46042
35,39,159,103.98966
35,40,158,128.35786
35,41,157,128.28038
35,42,156,135.9961
35,43,155,122.71774
35,44,154,89.33868
35,45,153,92.60092
35,46,152,104.43093
35,47,151,134.78642
35,48,150,120.879074
35,49,149,145.04701
35,50,148,79.70551
35,51,147,131.08768
35,52,146,123.601715
35,53,145,83.590546
35,54,144,108.74605
35,55,143,129.90375
35,56,142,58.883156
35,57,141,110.204796
35,58,140,120.89743
35,59,139,126.42542
35,60,138,122.111664
35,61,137,146.04333
35,62,136,105.27759
35,63,135,137.75374
35,64,134,123.189255
35,65,133,137.73108
35,66,132,104.39052
35,67,131,105.46615
35,68,130,134.62181
35,69,129,111.35755
35,70,128,124.86149
35,71,127,134.4239
35,72,126,120.460754
35,73,125,134.36266
35,74,124,162.42488
35,75,123,124.31477
35,76,122,159.8792
35,77,121,115.85297
35,78,120,120.8622
35,79,119,129.74634
35,80,118,120.08495
35,81,117,107.72653
35,82,116,114.86693
35,83,115,109.99388
35,84,114,89.03132
35,85,113,134.99036
35,86,112,141.99953
35,87,111,100.567955
35,88,110,89.42643
35,89,109,86.57788
35,90,108,106.530136
35,91,107,90.31212
35,92,106,101.67736
35,93,105,70.42455
35,94,104,143.32292
35,95,103,113.70643
35,96,102,111.96939
35,97,101,82.59762
35,98,100,90.47936
35,99,99,119.07433
35,100,98,68.4616
35,101,97,104.10164
35,102,96,100.49011
35,103,95,112.58174
35,104,94,78.966736
35,105,93,104.378395
35,106,92,130.23152
35,107,91,111.89608
35,108,90,134.69637
35,109,89,130.31982
35,110,88,127.53437
35,111,87,92.922646
35,112,86,97.71178
35,113,85,97.32002
35,114,84,97.53882
35,115,83,123.24051
35,116,82,89.27872
35,117,81,103.26815
35,118,80,78.12825
35,119,79,98.05795
35,120,78,177.4476
35,121,77,90.24101
35,122,76,115.529816
35,123,75,93.32714
35,124,74,107.97478
35,125,73,139.8383
35,126,72,108.56291
35,127,71,99.17461
35,128,70,61.00102
35,129,69,81.37872
35,130,68,109.870476
35,131,67,105.86408
35,132,66,44.444576
35,133,65,53.818996
35,134,64,105.71378
35,135,63,68.78366
35,136,62,52.295006
35,137,61,104.22382
35,138,60,95.810265
35,139,59,116.478935
35,140,58,64.741646
35,141,57,107.23186
35,142,56,72.83165
35,143,55,52.648388
35,144,54,45.452568
35,145,53,55.891754
35,146,52,50.380917
35,147,51,43.990868
35,148,50,38.57298
35,149,49,101.23504
35,150,48,95.47983
35,151,47,42.140667
35,152,46,57.500404
35,153,45,41.862164
35,154,44,35.364326
35,155,43,67.81086
35,156,42,56.49958
35,157,41,35.491028
35,158,40,49.40119
35,159,39,53.16827
35,160,38,34.339115
35,161,37,42.098602
35,162,36,38.051716
35,163,35,31.735876
35,164,34,58.16159
35,165,33,33.996037
35,166,32,48.617256
35,167,31,32.332726
35,168,30,20.491999
35,169,29,28.313183
35,170,28,38.868263
35,171,27,41.725014
35,172,26,27.611515
35,173,25,28.593372
35,174,24,27.689035
35,175,23,21.723246
35,176,22,20.71363
35,177,21,14.441658
35,178,20,33.219723
35,179,19,17.975317
35,180,18,16.265371
35,181,17,20.640442
35,182,16,21.116886
35,183,15,24.261745
35,184,14,16.752943
35,185,13,16.73494
35,186,12,22.428812
35,187,11,12.845419
35,188,10,13.472603
35,189,9,16.441109
35,190,8,15.7579775
35,191,7,20.06503
35,192,6,9.533339
35,193,5,14.35772
35,194,4,18.506685
35,195,3,8.947961
35,196,2,14.810651
35,197,1,13.351545
35,198,0,5.910304
36,1,125,80.14533
36,2,124,104.23689
36,3,123,104.15525
36,4,122,96.6233
36,5,121,109.44077
36,6,120,158.01816
36,7,119,113.56177
36,8,118,104.752365
36,9,117,133.02798
36,10,116,133.20718
36,11,115,140.93037
36,12,114,121.65591
36,13,113,145.8251
36,14,112,111.02295
36,15,111,134.0884
36,16,110,91.28101
36,17,109,86.00815
36,18,108,108.66614
36,19,107,103.18185
36,20,106,104.796265
36,21,105,120.594055
36,22,104,122.88823
36,23,103,124.2573
36,24,102,86.61832
36,25,101,131.24582
36,26,100,145.79785
36,27,99,102.10924
36,28,98,107.06633
36,29,97,106.9353
36,30,96,109.001686
36,31,95,102.70616
36,32,94,103.44908
36,33,93,91.88755
36,34,92,115.21228
36,35,91,137.01003
36,36,90,109.82411
36,37,89,109.7606
36,38,88,126.672325
36,39,87,129.05019
36,40,86,82.0831
36,41,85,85.79171
36,42,84,80.59137
36,43,83,111.368706
36,44,82,101.95406
36,45,81,85.84954
36,46,80,113.911545
36,47,79,105.67
36,48,78,79.62025
36,49,77,95.25453
36,50,76,130.40578
36,51,75,127.58363
36,52,74,135.33316
36,53,73,95.70784
36,54,72,127.566505
36,55,71,69.71783
36,56,70,101.438126
36,57,69,92.81901
36,58,68,98.884346
36,59,67,98.289635
36,60,66,85.62609
36,61,65,57.43741
36,62,64,112.30504
36,63,63,67.83507
36,64,62,116.80425
36,65,61,85.23289
36,66,60,81.948814
36,67,59,98.48396
36,68,58,123.34043
36,69,57,71.24176
36,70,56,116.18522
36,71,55,71.51538
36,72,54,57.0829
36,73,53,118.67764
36,74,52,85.35881
36,75,51,103.87168
36,76,50,108.45344
36,77,49,102.14629
36,78,48,61.55126
36,79,47,67.30486
36,80,46,70.22193
36,81,45,83.99543
36,82,44,109.17748
36,83,43,71.12937
36,84,42,43.71583
36,85,41,50.567547
36,86,40,61.81139
36,87,39,43.25253
36,88,38,80.71976
36,89,37,51.31409
36,90,36,76.27891
36,91,35,37.905205
36,92,34,65.97543
36,93,33,53.845127
36,94,32,32.11179
36,95,31,63.239956
36,96,30,33.313732
36,97,29,83.01013
36,98,28,50.539967
36,99,27,52.600952
36,100,26,54.14876
36,101,25,71.687546
36,102,24,52.108025
36,103,23,30.14821
36,104,22,47.13894
36,105,21,51.48317
36,106,20,48.88034
36,107,19,34.10374
36,108,18,25.539434
36,109,17,37.120358
36,110,16,26.890787
36,111,15,46.92298
36,112,14,37.909203
36,113,13,31.911749
36,114,12,16.387503
36,115,11,29.80398
36,116,10,36.21189
36,117,9,26.507622
36,118,8,27.839365
36,119,7,28.066563
36,120,6,40.21892
36,121,5,16.821512
36,122,4,16.045658
36,123,3,19.83749
36,124,2,21.942602
36,125,1,16.87894
36,126,0,23.064634
37,1,120,172.59361
37,2,119,157.39114
37,3,118,197.78716
37,4,117,173.73781
37,5,116,189.84258
37,6,115,171.2808
37,7,114,184.12978
37,8,113,201.7771
37,9,112,160.75015
37,10,111,161.44008
37,11,110,199.04062
37,12,109,181.67987
37,13,108,178.57477
37,14,107,163.73778
37,15,106,143.28741
37,16,105,192.85918
37,17,104,175.19801
37,18,103,141.48083
37,19,102,150.66862
37,20,101,134.62807
37,21,100,164.08942
37,22,99,175.68578
37,23,98,169.11731
37,24,97,199.35004
37,25,96,160.62758
37,26,95,152.98715
37,27,94,167.79616
37,28,93,159.36551
37,29,92,189.48378
37,30,91,156.82971
37,31,90,172.1697
37,32,89,161.89679
37,33,88,177.34439
37,34,87,190.9084
37,35,86,166.08238
37,36,85,154.59064
37,37,84,141.61589
37,38,83,177.01047
37,39,82,152.97432
37,40,81,140.09547
37,41,80,178.5612
37,42,79,173.98395
37,43,78,163.36142
37,44,77,157.92535
37,45,76,128.51233
37,46,75,166.1395
37,47,74,175.60153
37,48,73,156.76892
37,49,72,141.58582
37,50,71,119.21715
37,51,70,162.34052
37,52,69,154.66632
37,53,68,129.51434
37,54,67,150.28207
37,55,66,151.7045
37,56,65,170.34076
37,57,64,175.03362
37,58,63,190.54745
37,59,62,205.44464
37,60,61,162.32169
37,61,60,141.99783
37,62,59,194.06746
37,63,58,127.41645
37,64,57,164.80687
37,65,56,134.5941
37,66,55,166.03503
37,67,54,153.03587
37,68,53,130.33627
37,69,52,130.05803
37,70,51,185.50296
37,71,50,134.99712
37,72,49,133.69206
37,73,48,113.49072
37,74,47,193.44589
37,75,46,169.4143
37,76,45,139.26335
37,77,44,156.22995
37,78,43,123.961464
37,79,42,145.44592
37,80,41,141.94287
37,81,40,145.5973
37,82,39,127.529945
37,83,38,117.66494
37,84,37,154.21463
37,85,36,145.2454
37,86,35,137.84245
37,87,34,109.37991
37,88,33,136.09111
37,89,32,145.33319
37,90,31,153.03178
37,91,30,119.345245
37,92,29,132.57819
37,93,28,137.92914
37,94,27,132.95049
37,95,26,114.229614
37,96,25,148.3978
37,97,24,119.25899
37,98,23,126.69658
37,99,22,137.92023
37,100,21,105.173744
37,101,20,135.33443
37,102,19,142.40656
37,103,18,130.37935
37,104,17,118.72913
37,105,16,119.305435
37,106,15,115.23375
37,107,14,102.32847
37,108,13,80.220215
37,109,12,72.2628
37,110,11,121.37172
37,111,10,80.35672
37,112,9,86.31198
37,113,8,88.81401
37,114,7,114.27046
37,115,6,74.19124
37,116,5,101.713394
37,117,4,52.8686
37,118,3,66.87549
37,119,2,86.53285
37,120,1,86.83982
37,121,0,51.22533
38,1,124,123.89299
38,2,123,144.86084
38,3,122,119.30386
38,4,121,116.4771
38,5,120,142.29907
38,6,119,114.55261
38,7,118,132.99045
38,8,117,155.00848
38,9,116,131.91037
38,10,115,132.50986
38,11,114,107.57581
38,12,113,120.62974
38,13,112,106.00277
38,14,111,92.91607
38,15,110,79.871895
38,16,109,63.451336
38,17,108,107.02184
38,18,107,119.7647
38,19,106,117.48722
38,20,105,130.183
38,21,104,99.65265
38,22,103,125.01669
38,23,102,94.54839
38,24,101,117.73954
38,25,100,130.29349
38,26,99,124.420105
38,27,98,129.00854
38,28,97,125.32436
38,29,96,94.3126
38,30,95,137.9937
38,31,94,89.197556
38,32,93,95.34772
38,33,92,88.24253
38,34,91,85.514145
38,35,90,118.663826
38,36,89,124.729805
38,37,88,119.05158
38,38,87,100.27255
38,39,86,78.74949
38,40,85,93.901405
38,41,84,136.96558
38,42,83,117.09145
38,43,82,83.60404
38,44,81,136.3526
38,45,80,118.58411
38,46,79,56.097435
38,47,78,120.67425
38,48,77,103.04587
38,49,76,71.018196
38,50,75,102.1242
38,51,74,125.85125
38,52,73,114.96307
38,53,72,110.38222
38,54,71,74.97128
38,55,70,89.47342
38,56,69,96.42141
38,57,68,81.946014
38,58,67,110.48993
38,59,66,138.53873
38,60,65,117.99925
38,61,64,100.3096
38,62,63,88.843636
38,63,62,107.2736
38,64,61,73.63374
38,65,60,95.08367
38,66,59,124.38703
38,67,58,97.738976
38,68,57,105.03779
38,69,56,116.75514
38,70,55,77.44713
38,71,54,75.696266
38,72,53,76.79066
38,73,52,112.306694
38,74,51,74.45152
38,75,50,81.67964
38,76,49,82.1958
38,77,48,96.271935
38,78,47,96.55906
38,79,46,122.3543
38,80,45,79.53395
38,81,44,95.68659
38,82,43,106.504135
38,83,42,113.18255
38,84,41,87.337425
38,85,40,71.01754
38,86,39,137.56824
38,87,38,102.13257
38,88,37,70.521515
38,89,36,100.97997
38,90,35,89.81107
38,91,34,116.46425
38,92,33,37.1546
38,93,32,74.48693
38,94,31,88.96709
38,95,30,97.60294
38,96,29,98.57809
38,97,28,74.37216
38,98,27,94.130455
38,99,26,79.53753
38,100,25,87.70624
38,101,24,64.781204
38,102,23,86.27115
38,103,22,62.882347
38,104,21,68.84711
38,105,20,60.675274
38,106,19,66.841064
38,107,18,119.85648
38,108,17,95.05404
38,109,16,93.39804
38,110,15,123.89478
38,111,14,64.538246
38,112,13,72.72948
38,113,12,64.159195
38,114,11,55.724434
38,115,10,75.85716
38,116,9,64.90684
38,117,8,77.60894
38,118,7,76.194336
38,119,6,41.99175
38,120,5,78.199776
38,121,4,62.734623
38,122,3,65.95781
38,123,2,35.97915
38,124,1,37.61195
38,125,0,91.33447
39,1,36,230.51334
39,2,35,151.40909
39,3,34,142.98999
39,4,33,168.08873
39,5,32,141.03757
39,6,31,171.13362
39,7,30,153.3862
